GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	Q8IWB6	TEX14	GO:0008608	attachment of spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q8IWB6	TEX14	GO:0008608	attachment of spindle microtubules to kinetochore	9606	GO_Central	P
UniProtKB	Q8IWB6	TEX14	GO:0008608	attachment of spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q8IWB6	TEX14	GO:0051306	mitotic sister chromatid separation	9606	UniProt	P
UniProtKB	Q8IWB6	TEX14	GO:0051306	mitotic sister chromatid separation	9606	GO_Central	P
UniProtKB	Q8IWB6	TEX14	GO:0051306	mitotic sister chromatid separation	9606	UniProt	P
UniProtKB	Q8IWQ3	BRSK2	GO:0000086	G2/M transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IWQ3	BRSK2	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8IWV8	UBR2	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8IWV8	UBR2	GO:0007131	reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	Q8IWV8	UBR2	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8IWV8	UBR2	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8IWV8	UBR2	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q8IX09	ERIC-1s	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	Q8IX90	SKA3	GO:0000070	mitotic sister chromatid segregation	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IX90	SKA3	GO:0007056	spindle assembly involved in female meiosis	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0007056	spindle assembly involved in female meiosis	9606	Ensembl	P
UniProtKB	Q8IX90	SKA3	GO:0007059	chromosome segregation	9606	InterPro	P
UniProtKB	Q8IX90	SKA3	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q8IX90	SKA3	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0051296	establishment of meiotic spindle orientation	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0051296	establishment of meiotic spindle orientation	9606	Ensembl	P
UniProtKB	Q8IX90	SKA3	GO:0051310	metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q8IX90	SKA3	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q8IXJ6	SIRT2	GO:0007084	mitotic nuclear membrane reassembly	9606	Reactome	P
UniProtKB	Q8IXJ6	SIRT2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IXT2	DMRTC2	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0098813	nuclear chromosome segregation	9606	GO_Central	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0098813	nuclear chromosome segregation	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0098813	nuclear chromosome segregation	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0140014	mitotic nuclear division	9606	GO_Central	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0140014	mitotic nuclear division	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0140014	mitotic nuclear division	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:0140014	mitotic nuclear division	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:1902410	mitotic cytokinetic process	9606	GO_Central	P
UniProtKB	Q8IXV7	KLHDC8B	GO:1902410	mitotic cytokinetic process	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:1902410	mitotic cytokinetic process	9606	UniProt	P
UniProtKB	Q8IXV7	KLHDC8B	GO:1902410	mitotic cytokinetic process	9606	UniProt	P
UniProtKB	Q8IY18	SMC5	GO:0007059	chromosome segregation	9606	Ensembl	P
UniProtKB	Q8IY18	SMC5	GO:0044772	mitotic cell cycle phase transition	9606	Ensembl	P
UniProtKB	Q8IY92	SLX4	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	Q8IYA8	IHO1	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8IYA8	IHO1	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q8IYA8	IHO1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8IYA8	IHO1	GO:0042138	meiotic DNA double-strand break formation	9606	UniProt	P
UniProtKB	Q8IYA8	IHO1	GO:0042138	meiotic DNA double-strand break formation	9606	GO_Central	P
UniProtKB	Q8IYA8	IHO1	GO:0042138	meiotic DNA double-strand break formation	9606	UniProt	P
UniProtKB	Q8IYA8	IHO1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IYB7	DIS3L2	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8IYB7	DIS3L2	GO:0051306	mitotic sister chromatid separation	9606	UniProt	P
UniProtKB	Q8IYD8	FANCM	GO:0000712	resolution of meiotic recombination intermediates	9606	UniProt	P
UniProtKB	Q8IYF3	TEX11	GO:0000712	resolution of meiotic recombination intermediates	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0006311	meiotic gene conversion	9606	UniProt	P
UniProtKB	Q8IYF3	TEX11	GO:0006311	meiotic gene conversion	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0007060	male meiosis chromosome segregation	9606	GO_Central	P
UniProtKB	Q8IYF3	TEX11	GO:0007060	male meiosis chromosome segregation	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0007130	synaptonemal complex assembly	9606	GO_Central	P
UniProtKB	Q8IYF3	TEX11	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8IYF3	TEX11	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q8IYF3	TEX11	GO:0007131	reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0051026	chiasma assembly	9606	Ensembl	P
UniProtKB	Q8IYF3	TEX11	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IYI6	EXOC8	GO:0000281	mitotic cytokinesis	9606	ComplexPortal	P
UniProtKB	Q8IYM1	SEPTIN12	GO:0061640	cytoskeleton-dependent cytokinesis	9606	GO_Central	P
UniProtKB	Q8IYN5	CKAP5	GO:0007051	spindle organization	9606	InterPro	P
UniProtKB	Q8IZA3	H1-8	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IZT6	ASPM	GO:0007051	spindle organization	9606	HGNC	P
UniProtKB	Q8IZT6	ASPM	GO:0051653	spindle localization	9606	HGNC	P
UniProtKB	Q8IZT6	ASPM	GO:0090306	meiotic spindle assembly	9606	Ensembl	P
UniProtKB	Q8IZT9	FAM9C	GO:0051321	meiotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IZU0	FAM9B	GO:0051321	meiotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IZU0	FAM9B	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IZU1	FAM9A	GO:0051321	meiotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IZU3	SYCP3	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	Q8IZU3	SYCP3	GO:0051321	meiotic cell cycle	9606	GO_Central	P
UniProtKB	Q8IZU3	SYCP3	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8IZX4	TAF1L	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8N0S2	SYCE1	GO:0007130	synaptonemal complex assembly	9606	InterPro	P
UniProtKB	Q8N0S2	SYCE1	GO:0007130	synaptonemal complex assembly	9606	BHF-UCL	P
UniProtKB	Q8N0S2	SYCE1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N0S6	CENPL	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q8N0X7	SPART	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q8N0Z3	SPICE1	GO:0051310	metaphase chromosome alignment	9606	GO_Central	P
UniProtKB	Q8N0Z3	SPICE1	GO:0051310	metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8N0Z3	SPICE1	GO:0090307	mitotic spindle assembly	9606	InterPro	P
UniProtKB	Q8N0Z3	SPICE1	GO:0090307	mitotic spindle assembly	9606	GO_Central	P
UniProtKB	Q8N0Z3	SPICE1	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q8N137	CNTROB	GO:0007099	centriole replication	9606	InterPro	P
UniProtKB	Q8N137	CNTROB	GO:0007099	centriole replication	9606	GO_Central	P
UniProtKB	Q8N137	CNTROB	GO:0007099	centriole replication	9606	HGNC-UCL	P
UniProtKB	Q8N137	CNTROB	GO:0007099	centriole replication	9606	CACAO	P
UniProtKB	Q8N137	CNTROB	GO:0051299	centrosome separation	9606	GO_Central	P
UniProtKB	Q8N137	CNTROB	GO:0051299	centrosome separation	9606	HGNC-UCL	P
UniProtKB	Q8N137	CNTROB	GO:1902410	mitotic cytokinetic process	9606	GO_Central	P
UniProtKB	Q8N137	CNTROB	GO:1902410	mitotic cytokinetic process	9606	BHF-UCL	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	Q8N1H7	SIX6OS1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N2A8	PLD6	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N2A8	PLD6	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N2Z9	CENPS	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	Q8N2Z9	CENPS	GO:0000712	resolution of meiotic recombination intermediates	9606	UniProt	P
UniProtKB	Q8N2Z9	CENPS	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q8N371	KDM8	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8N3U4	STAG2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8N3U4	STAG2	GO:0007062	sister chromatid cohesion	9606	GO_Central	P
UniProtKB	Q8N3U4	STAG2	GO:0007062	sister chromatid cohesion	9606	BHF-UCL	P
UniProtKB	Q8N3U4	STAG2	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q8N3U4	STAG2	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q8N3U4	STAG2	GO:0034087	establishment of mitotic sister chromatid cohesion	9606	ComplexPortal	P
UniProtKB	Q8N3U4	STAG2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N3U4	STAG2	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q8N4C6	NIN	GO:0010457	centriole-centriole cohesion	9606	GO_Central	P
UniProtKB	Q8N4N8	KIF2B	GO:0051310	metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8N5N1	Q8N5N1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8N635	MEIOB	GO:0000712	resolution of meiotic recombination intermediates	9606	UniProt	P
UniProtKB	Q8N635	MEIOB	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	Q8N635	MEIOB	GO:0000712	resolution of meiotic recombination intermediates	9606	Ensembl	P
UniProtKB	Q8N635	MEIOB	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8N635	MEIOB	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8N635	MEIOB	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8N635	MEIOB	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8N635	MEIOB	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q8N635	MEIOB	GO:0007144	female meiosis I	9606	UniProt	P
UniProtKB	Q8N635	MEIOB	GO:0007144	female meiosis I	9606	Ensembl	P
UniProtKB	Q8N635	MEIOB	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N6L0	KASH5	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q8N6L0	KASH5	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8N6L0	KASH5	GO:0045141	meiotic telomere clustering	9606	Ensembl	P
UniProtKB	Q8N6L0	KASH5	GO:0051225	spindle assembly	9606	GO_Central	P
UniProtKB	Q8N6L0	KASH5	GO:0051225	spindle assembly	9606	Ensembl	P
UniProtKB	Q8N6L0	KASH5	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N6L0	KASH5	GO:0051653	spindle localization	9606	GO_Central	P
UniProtKB	Q8N6L0	KASH5	GO:0051653	spindle localization	9606	Ensembl	P
UniProtKB	Q8N6L0	KASH5	GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	9606	GO_Central	P
UniProtKB	Q8N6L0	KASH5	GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	9606	Ensembl	P
UniProtKB	Q8N6T0	TOP6BL	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8N6T0	TOP6BL	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q8N6T0	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	InterPro	P
UniProtKB	Q8N6T0	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	UniProt	P
UniProtKB	Q8N6T0	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	GO_Central	P
UniProtKB	Q8N6T0	TOP6BL	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N7B1	HORMAD2	GO:0051177	meiotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q8N7B1	HORMAD2	GO:0051177	meiotic sister chromatid cohesion	9606	Ensembl	P
UniProtKB	Q8N7B1	HORMAD2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N7B1	HORMAD2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N7Z5	ANKRD31	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8N7Z5	ANKRD31	GO:0010780	meiotic DNA double-strand break formation involved in reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8N7Z5	ANKRD31	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N815	CNTD1	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q8N815	CNTD1	GO:0007131	reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	Q8N815	CNTD1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8N957	ANKFN1	GO:0000132	establishment of mitotic spindle orientation	9606	GO_Central	P
UniProtKB	Q8N960	CEP120	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	Q8N960	CEP120	GO:0007098	centrosome cycle	9606	Ensembl	P
UniProtKB	Q8N960	CEP120	GO:0030953	astral microtubule organization	9606	Ensembl	P
UniProtKB	Q8N9V6	ANKRD53	GO:0007080	mitotic metaphase chromosome alignment	9606	GO_Central	P
UniProtKB	Q8N9V6	ANKRD53	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8N9W6	BOLL	GO:0051321	meiotic cell cycle	9606	MGI	P
UniProtKB	Q8NA31	TERB1	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8NA31	TERB1	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q8NA31	TERB1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8NA31	TERB1	GO:0045141	meiotic telomere clustering	9606	UniProt	P
UniProtKB	Q8NA31	TERB1	GO:0045141	meiotic telomere clustering	9606	Ensembl	P
UniProtKB	Q8NA31	TERB1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NA31	TERB1	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	UniProt	P
UniProtKB	Q8NA31	TERB1	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	GO_Central	P
UniProtKB	Q8NA31	TERB1	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	UniProt	P
UniProtKB	Q8NA31	TERB1	GO:1990918	double-strand break repair involved in meiotic recombination	9606	Ensembl	P
UniProtKB	Q8NA77	TEX19	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q8NA77	TEX19	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8NA77	TEX19	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NAG6	ANKLE1	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	Q8NAH3	Q8NAH3	GO:0007051	spindle organization	9606	InterPro	P
UniProtKB	Q8NB28	DCTN3	GO:0061640	cytoskeleton-dependent cytokinesis	9606	InterPro	P
UniProtKB	Q8NBT2	SPC24	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q8NBT2	SPC24	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q8NBT2	SPC24	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	ComplexPortal	P
UniProtKB	Q8NBT2	SPC24	GO:0008608	attachment of spindle microtubules to kinetochore	9606	ComplexPortal	P
UniProtKB	Q8NCD3	HJURP	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8NCD3	HJURP	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8ND56	LSM14A	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q8ND76	CCNY	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8NDG6	TDRD9	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8NDG6	TDRD9	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8NDG6	TDRD9	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	Q8NDG6	TDRD9	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q8NDG6	TDRD9	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NDV3	SMC1B	GO:0007062	sister chromatid cohesion	9606	GO_Central	P
UniProtKB	Q8NDV3	SMC1B	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q8NDV3	SMC1B	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NEH6	MNS1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NEM0	MCPH1	GO:0000132	establishment of mitotic spindle orientation	9606	Ensembl	P
UniProtKB	Q8NEM0	MCPH1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8NFH3	NUP43	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8NFH4	NUP37	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8NG31	KNL1	GO:0000070	mitotic sister chromatid segregation	9606	UniProt	P
UniProtKB	Q8NG31	KNL1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q8NG31	KNL1	GO:0008608	attachment of spindle microtubules to kinetochore	9606	InterPro	P
UniProtKB	Q8NG31	KNL1	GO:0008608	attachment of spindle microtubules to kinetochore	9606	GO_Central	P
UniProtKB	Q8NG31	KNL1	GO:0008608	attachment of spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q8NG31	KNL1	GO:0031619	homologous chromosome orientation in meiotic metaphase I	9606	UniProt	P
UniProtKB	Q8NG66	NEK11	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	Q8NG66	NEK11	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	Q8NHP7	EXD1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NHR7	TERB2	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8NHR7	TERB2	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q8NHR7	TERB2	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q8NHR7	TERB2	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	Q8NHR7	TERB2	GO:0045141	meiotic telomere clustering	9606	UniProt	P
UniProtKB	Q8NHR7	TERB2	GO:0045141	meiotic telomere clustering	9606	Ensembl	P
UniProtKB	Q8NHR7	TERB2	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	UniProt	P
UniProtKB	Q8NHR7	TERB2	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	GO_Central	P
UniProtKB	Q8NHR7	TERB2	GO:0070197	meiotic attachment of telomere to nuclear envelope	9606	Ensembl	P
UniProtKB	Q8NHR7	TERB2	GO:1990918	double-strand break repair involved in meiotic recombination	9606	Ensembl	P
UniProtKB	Q8NHS9	SPATA22	GO:0000711	meiotic DNA repair synthesis	9606	UniProt	P
UniProtKB	Q8NHS9	SPATA22	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q8NHS9	SPATA22	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8NHV4	NEDD1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8NHY5	HUS1B	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	Q8NHY5	HUS1B	GO:0033314	mitotic DNA replication checkpoint signaling	9606	GO_Central	P
UniProtKB	Q8NHY5	HUS1B	GO:0044778	meiotic DNA integrity checkpoint signaling	9606	GO_Central	P
UniProtKB	Q8NI77	KIF18A	GO:0000070	mitotic sister chromatid segregation	9606	GO_Central	P
UniProtKB	Q8NI77	KIF18A	GO:0007080	mitotic metaphase chromosome alignment	9606	Ensembl	P
UniProtKB	Q8NI77	KIF18A	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8NI77	KIF18A	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8TAA3	PSMA8	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8TAA3	PSMA8	GO:0051321	meiotic cell cycle	9606	Ensembl	P
UniProtKB	Q8TAG9	EXOC6	GO:0000281	mitotic cytokinesis	9606	ComplexPortal	P
UniProtKB	Q8TBC4	UBA3	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	Q8TBC4	UBA3	GO:0007113	endomitotic cell cycle	9606	Ensembl	P
UniProtKB	Q8TBY0	RBM46	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8TBY0	RBM46	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8TBY0	RBM46	GO:0007143	female meiotic nuclear division	9606	UniProt	P
UniProtKB	Q8TBY0	RBM46	GO:0007143	female meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q8TBY0	RBM46	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8TBY0	RBM46	GO:0051728	cell cycle switching, mitotic to meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8TBY0	RBM46	GO:0051728	cell cycle switching, mitotic to meiotic cell cycle	9606	Ensembl	P
UniProtKB	Q8TC44	POC1B	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	Q8TC57	M1AP	GO:0007127	meiosis I	9606	InterPro	P
UniProtKB	Q8TC57	M1AP	GO:0051308	male meiosis chromosome separation	9606	UniProt	P
UniProtKB	Q8TC57	M1AP	GO:0051308	male meiosis chromosome separation	9606	GO_Central	P
UniProtKB	Q8TC57	M1AP	GO:0051308	male meiosis chromosome separation	9606	Ensembl	P
UniProtKB	Q8TC59	PIWIL2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q8TD19	NEK9	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8TD19	NEK9	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q8TDC3	BRSK1	GO:0000086	G2/M transition of mitotic cell cycle	9606	MGI	P
UniProtKB	Q8TDC3	BRSK1	GO:0000086	G2/M transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8TDC3	BRSK1	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	Q8TDC3	BRSK1	GO:0051298	centrosome duplication	9606	UniProt	P
UniProtKB	Q8TDC3	BRSK1	GO:0051298	centrosome duplication	9606	Ensembl	P
UniProtKB	Q8TDX7	NEK7	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	Q8TEP8	CEP192	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	Q8TEP8	CEP192	GO:0007099	centriole replication	9606	ComplexPortal	P
UniProtKB	Q8TEP8	CEP192	GO:0051298	centrosome duplication	9606	InterPro	P
UniProtKB	Q8TEP8	CEP192	GO:0090307	mitotic spindle assembly	9606	GO_Central	P
UniProtKB	Q8TEP8	CEP192	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q8TEY7	USP33	GO:0051298	centrosome duplication	9606	UniProt	P
UniProtKB	Q8TF76	HASPIN	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q8TF76	HASPIN	GO:0007064	mitotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q8TF76	HASPIN	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	UniProt	P
UniProtKB	Q8WUM4	PDCD6IP	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q8WUM4	PDCD6IP	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q8WUM4	PDCD6IP	GO:0000281	mitotic cytokinesis	9606	UniProt	P
